quiz_no,quiz_title,q_no,q_type,stem,options,answer,analysis,is_open,source_file
046,忍辱波罗蜜,16,判断题,16.【判断题】经文“忍辱波罗蜜，如来说非忍辱波罗蜜。”如来安立了“忍辱波罗蜜”这样的名言，就是要告诉众生忍辱波罗蜜为实有。,,错误,“忍辱波罗蜜，如来说非忍辱波罗蜜。”如来安立了“忍辱波罗蜜”这样的名言，众生不要执着忍辱波罗蜜为实有。,0,/Users/apple/study/buddhism/output/quizzes.csv
046,忍辱波罗蜜,17,多选题,17.【多选题】佛陀讲了一个自己往昔相似相续中的修忍辱的故事，下面对这个故事描述正确的有哪些？,A. 佛陀在往昔相似相续中的某一生，遇到的国王叫“歌利王”。 || B. 歌利王相似相续的这一生就是㤭陈如。 || C. 佛陀说因为你今天支解了我这个因缘，日后我成佛、证道了，肯定不度化你。 || D. 佛陀被歌利王割截身体，后来佛陀证道了、成佛了，在他第一次说法的听众里，有一位叫㤭陈如，歌利王相似相续的这一生就是㤭陈如。,ABD,佛陀在往昔相似相续中的某一生，遇到的那个国王叫“歌利王”……佛陀在往昔相似相续中的某一生修忍辱，被歌利王割截身体，他说：不仅我现在不恨你，日后我成佛了，我证道了，就因为你今天支解了我这个因缘，我还要最先度化你。后来佛陀证道了、成佛了，在他第一次说法的听众里，就是那著名的五位圣者当中，有一位叫㤭陈如。佛陀说，歌利王相似相续的这一生就是㤭陈如。,0,/Users/apple/study/buddhism/output/quizzes.csv
046,忍辱波罗蜜,18,简答题,18.【简答题】依据本讲的内容，简述大乘佛法中“忍之四义”分别是什么？,,"法忍：忍风寒暑热、身体病痛之苦。
生忍：忍社会生活中种种不如意之苦。
无生忍（无生法忍）：听闻一切法无生、空性时，要忍受内心如刀伤心之痛苦。
菩萨行之忍：发菩提心度众生，是一件很难的事情，会带来很多非议与障难，要荷担众生一切的苦难，把众生的苦难当作自己的苦难，菩萨行要：难忍能忍、难行能行。",,1,/Users/apple/study/buddhism/output/quizzes.csv
046,忍辱波罗蜜,19,简答题,19.【简答题】结合《金刚经》经文与本讲内容，谈谈你对 “忍辱波罗蜜”的理解。,,"1、按照梵文“忍辱波罗蜜”应译作“忍波罗蜜”。
忍波罗蜜是大乘佛法很重要的修行法门，排在大乘六度的第三位，作为修行者要忍受种种的苦难。
2、忍波罗蜜的法义是很宽泛的。普通人最难以忍受的是欺辱，侮辱。所以佛陀总是拿忍“辱”——忍耐欺辱、侮辱，作为例子讲忍波罗蜜，因此往往把忍波罗蜜也译作“忍辱波罗蜜”。
3、作为一个修行者，要忍受种种的苦难，可以分为：法忍、生忍、无生法忍、“难行能行，难忍能忍”。所以，大乘佛法的修行，很重要的修行法门，就是这个“忍”字。
4、如来安立了“忍辱波罗蜜”这样的名言，但告诉众生“忍辱波罗蜜，如来说非忍辱波罗蜜”，不要执着忍辱波罗蜜为实有，它不过是假安立的名言，是度众生的方便。",,1,/Users/apple/study/buddhism/output/quizzes.csv
046,忍辱波罗蜜,20,论述题,20.【论述题】依据本讲课程内容和经文“何以故？须菩提，如我昔为歌利王割截身体，我于尔时，无我相、无人相、无众生相、无寿者相。何以故？我于往昔节节支解时，若有我相、人相、众生相、寿者相，应生瞋恨。”分析佛陀被歌利王节节肢解的本生故事对大乘佛法修行者的启示。,,"修忍辱的要点：
佛陀被歌利王支解，而不生嗔恨，是因为无我相、无人相、无众生相、无寿者相。所以修忍辱的要点是无我，是因无我而不起嗔恨。
假名安立：
忍辱波罗蜜是佛陀为度化众生而假安立的名言，不可执为实有，体现了般若经中的著名三段论思想。
菩萨行愿：
佛陀发愿成佛后最先度化歌利王，体现了发菩萨心，在度众生时会遇到种种困难、非议与障碍，但仍要荷担一切众生苦难的菩萨行“难行能行，难忍能忍”的精神。
修行落实：
对大乘佛法修行者而言，要忍受法忍、生忍、无生法忍，及在菩萨行时的“难行能行，难忍能忍”，修忍辱就是为了破我执，而能修忍辱，不生嗔恨，也就在于无我。",,1,/Users/apple/study/buddhism/output/quizzes.csv
047,无实无虚,1,多选题,1．【多选题】对经文“须菩提，又念过去于五百世作忍辱仙人，于尔所世，无我相、无人相、无众生相、无寿者相。” 下列选项中理解正确的有哪些？,A. 佛陀往昔修忍辱，作忍辱仙人，就作了五百世，因此要理解修行成佛的艰难。 || B. 只有忍辱仙人才需要修忍辱，资粮位的凡夫不需要修忍辱。 || C. 见道之后的第三地菩萨主要的修行，就是安住于空性修忍辱波罗蜜。 || D. 对我们凡夫而言，修忍辱就是为了破我执。 || E. 修忍辱的要点是无我，是因无我而不起嗔恨。,ACDE,在这里佛陀说，他往昔修忍辱，作忍辱仙人，就作了五百世，所以大家要理解修行成佛的艰难。作为资粮位的凡夫，我们要修忍辱，见道之后的第三地菩萨主要的修行功夫，就是安住于空性修忍辱波罗蜜，这是大乘佛法修行的重要法门。为什么要修忍辱？对我们凡夫而言，修忍辱就是为了破我执，而能修忍辱，不生嗔恨，也就在于无我。前面的经文讲得很清晰，佛陀被歌利王支解，而不生嗔恨，为什么？因为无我相、无人相、无众生相、无寿者相。所以修忍辱的要点是无我，是因无我而不起嗔恨。,0,/Users/apple/study/buddhism/output/quizzes.csv
047,无实无虚,2,多选题,2．【多选题】大乘佛法修行者，面对社会上给众生带来种种苦难的那些黑暗邪恶的势力，应该如何做？,A. 作为大乘佛法修行者，不要忘记发的菩提心，菩提心是度一切众生出离苦难的心。 || B. 黑暗势力也是空性，因此大乘佛法修行者应修忍辱，能做到不闻不问才是大修行。 || C. 大乘佛法修行者，不能够回避，不能否定世间意义上的出离苦难。 || D. 从究竟意义上讲，佛教的出离苦难是出世的出离，应该回避世间的出离苦难。,AC,面对社会上给众生带来种种苦难的那些黑暗邪恶的势力，面对社会上给众生带来种种苦难的那些社会不公的现象，一个修行大乘佛法的人，一个佛教徒，应该如何？不要忘记发的菩提心，菩提心是度一切众生出离苦难的心，这个出离苦难，包括世间的出离与出世间的出离，当然从究竟意义上讲，佛教的出离苦难是出世的出离，但我们不能否定在我们修行的过程中世间意义上的出离苦难，不能够回避，不能否定。,0,/Users/apple/study/buddhism/output/quizzes.csv
047,无实无虚,3,多选题,3．【多选题】为什么很多人，包括很多佛教徒，面对黑暗、邪恶和社会不公，往往选择沉默？,A. 因为对黑暗、对邪恶、对不公去发声，去有所作为，是有风险的。 || B. 由于害怕风险，担心自己的利益受到损害，而不敢发声，不愿去有所作为。 || C. 其实这是自私的表现，而自私的背后是我执。 || D. 因为这是六度中修行忍辱的要求，是有所证量的表现。,ABC,很多人，包括很多佛教徒，面对黑暗、邪恶和社会不公，往往选择沉默，为什么？因为对黑暗、对邪恶、对不公去发声，去有所作为，那是有风险的；由于害怕风险，担心自己的利益受到损害，而不敢发声，不愿去有所作为，其实这是自私的表现，而自私的背后是我执，这明明是因为自私，是因为我执，而不敢发声，不愿作为，可是有些佛教徒却把这种沉默美其名曰修忍辱，这是巨大的误会，这绝不是修忍辱，这是忘失菩提心。,0,/Users/apple/study/buddhism/output/quizzes.csv
047,无实无虚,4,填空题,4.【填空题】忍辱波罗蜜是大乘佛法重要的修行法门，是构建在发愿度一切众生的（）之上的修行法门，因此不要误解了忍辱。,,菩提心,忍辱波罗蜜是大乘佛法修行的法门，是构建在发愿度一切众生的菩提心之上的修行法门，因此不要误解了忍辱。,0,/Users/apple/study/buddhism/output/quizzes.csv
047,无实无虚,5,多选题,5．【多选题】对经文“菩萨应离一切相，发阿耨多罗三藐三菩提心”，以下选项中理解正确的有哪些？,A. 这句话包含两个要点：第一，离一切相；第二，同时发出离心。 || B. 离一切相，狭义的说，就是离“我相、人相、众生相、寿者相”。 || C. 离一切相，广义的说，就是离凡夫所执着的凡夫误以为的真实世界。 || D. “离一切相”，是要证空性，是胜义谛菩提心，但“离一切相”的同时，要发度化一切众生、成就无上菩提的心，这是世俗谛菩提心。 || E. “菩萨应离一切相，发阿耨多罗三藐三菩提心”，是世俗谛菩提心与胜义谛菩提心的不二。,BCDE,这句话当然是两个要点。第一，离一切相，离一切什么相？狭义的说，我相、人相、众生相、寿者相，广义的说，凡夫所执着的凡夫误以为的真实世界。修行大乘佛法的菩萨，要“离一切相”，这就是要证空性，是胜义谛菩提心，但同时要在“离一切相”的时候，发切切实实的无上正等正觉的心，也就是要度化一切众生、成就无上菩提的心，这是世俗谛菩提心。所以“菩萨应离一切相，发阿耨多罗三藐三菩提心”，是世俗谛菩提心与胜义谛菩提心的不二。,0,/Users/apple/study/buddhism/output/quizzes.csv
047,无实无虚,6,多选题,6．【多选题】对于经文“不应住色生心，不应住声香味触法生心，应生无所住心”，下列选项中理解正确的有哪些？,A. 色声香味触法，是凡夫的外境，也叫“六尘”，这是凡夫境界这个相的典型代表。 || B. “离一切相”，就不应该住色声香味触法，应该有而不执着，无所住。 || C. 无所住，还要生心，生菩提心。 || D. 这句经文是佛陀进一步解释什么是“离一切相而发心”。,ACD,佛陀进一步解释什么是离一切相而发心：不应住色生心，不应住声香味触法生心，应生无所住心。色声香味触法，是我们凡夫的外境，也叫“六尘”，这是我们凡夫境界这个相的典型代表。“离一切相”，就不应该住色声香味触法，应该无所住。但无所住，还要生心，生的什么心？菩提心。第十段“应无所住而生其心”的“生其心”，其实就是世俗谛菩提心。,0,/Users/apple/study/buddhism/output/quizzes.csv
